id,name,definition,example,category
81,"Falacia de la Motte y el Bailey","Una estrategia retórica donde un argumentador confunde dos posiciones: una modesta y fácil de defender (la 'motte') y otra más controvertida (el 'bailey'). Cuando se le desafía en el bailey, se retira a la motte.","Alguien argumenta a favor del 'bailey': 'La sociedad debería reestructurarse radicalmente para eliminar todas las jerarquías'. Cuando se le desafía, se retira a la 'motte': 'Todo lo que digo es que deberíamos ser más amables unos con otros'.","condicional"
82,"Falsa Analogía","Esta falacia consiste en asumir que debido a que dos cosas son similares en uno o más aspectos, son necesariamente similares en algún otro aspecto, a menudo crucial. La analogía no es lo suficientemente fuerte como para respaldar la conclusión.","El gobierno, como una empresa, debería administrarse con la vista puesta en las ganancias. Esta es una analogía débil porque las principales responsabilidades de un gobierno no están impulsadas por las ganancias.","condicional"
83,"Apelación al Cierre","El argumento de que una conclusión debe ser aceptada porque proporciona una sensación de finalidad o cierre a un tema complejo o inquietante. La necesidad de cierre se prioriza sobre la evidencia.","Este caso de asesinato ha durado demasiado; debemos condenar al sospechoso actual para que la familia pueda tener un cierre. El deseo de cierre no es una razón válida para condenar.","condicional"
84,"Afirmación Circular","Una forma de petición de principio donde la premisa de un argumento es simplemente una reformulación de la conclusión, a menudo con palabras ligeramente diferentes.","Nuestro producto es el mejor del mercado porque ningún otro producto es superior a él. La premisa ('ningún otro producto es superior') es solo otra forma de decir la conclusión.","condicional"
85,"Falacia del Medio Excluido","Una forma específica de un falso dilema donde se asume que solo dos posiciones extremas y opuestas son las únicas opciones, mientras se ignora la posibilidad de puntos de vista moderados.","Si no apoyas este nuevo proyecto de ley de seguridad con su vigilancia invasiva, debes querer que los terroristas ganen. Esto presenta solo los dos extremos, excluyendo cualquier posición matizada.","condicional"
86,"Afirmación del Consecuente","Una falacia formal de inferir el converso de la declaración original. El argumento tiene la forma inválida: Si P, entonces Q. Q es verdadero. Por lo tanto, P es verdadero.","Si está lloviendo, entonces la calle está mojada. La calle está mojada. Por lo tanto, debe estar lloviendo. Esto es falaz porque la calle podría estar mojada por un limpiador de calles.","formal"
87,"Negación del Antecedente","Una falacia formal de inferir el inverso de la declaración original. El argumento tiene la forma inválida: Si P, entonces Q. P no es verdadero. Por lo tanto, Q no es verdadero.","Si tienes una licencia de conducir, tienes más de 16 años. No tienes una licencia de conducir. Por lo tanto, no tienes más de 16 años. Esto es falso; una persona de 25 años simplemente podría optar por no tener una licencia.","formal"
88,"Falacia del Medio no Distribuido","Una falacia formal en un silogismo categórico donde el término medio (el que conecta las dos premisas) no está distribuido, lo que significa que no se refiere a todos los miembros de su categoría.","Todos los perros son mamíferos. Todos los gatos son mamíferos. Por lo tanto, todos los perros son gatos. Aquí, 'mamíferos' es el término medio no distribuido.","formal"
89,"Argumento desde la Falacia (Falacia del Falacista)","La falacia formal de analizar un argumento e inferir que, dado que contiene una falacia, su conclusión debe ser falsa. Un argumento falaz puede, por coincidencia, llegar a una conclusión verdadera.","Persona A: 'Todos los gatos son animales. Ginger es un animal. Por lo tanto, Ginger es un gato'. Persona B: 'Has cometido una falacia. Por lo tanto, Ginger no es un gato'. La conclusión aún podría ser cierta.","formal"
90,"Falacia Existencial","Una falacia formal donde se extrae una conclusión que afirma la existencia a partir de premisas que no afirman la existencia.","Todos los unicornios tienen cuernos. Todos los unicornios son mágicos. Por lo tanto, algunas criaturas mágicas tienen cuernos. El argumento es válido en su forma, pero falaz porque concluye que algo existe a partir de premisas sobre una clase inexistente.","formal"
91,"Falacia Modal","Una falacia en la lógica modal donde se confunde una declaración de posibilidad o necesidad. Una forma común es confundir 'No es necesariamente cierto que P' con 'Es necesariamente cierto que no-P'.","El presidente necesariamente tendrá más de 35 años. Juan tiene más de 35 años. Por lo tanto, Juan es necesariamente el presidente. Esto confunde una propiedad necesaria del presidente con hacer de la presidencia de Juan una necesidad.","formal"
92,"Lógica de la Tetera","Usar múltiples argumentos inconsistentes para defender un solo punto. El nombre proviene de una historia en la que un hombre defiende la devolución de una tetera dañada argumentando: (1) nunca la pidió prestada, (2) ya estaba dañada y (3) estaba perfecta cuando la devolvió.","Un estudiante acusado de hacer trampa argumenta: 'No hice trampa. Además, solo miré el papel de mi vecino para una pregunta. Y de todos modos, todos los demás también estaban haciendo trampa'.","formal"
93,"Non Sequitur","En latín, 'no se sigue', este es un término general para una conclusión que no se sigue lógicamente de las premisas. La conexión entre la premisa y la conclusión falta o no tiene sentido.","A mi oponente le gusta la música clásica, y también a los emperadores romanos. Por lo tanto, sería un líder tiránico. No hay conexión lógica entre el gusto musical y el estilo de liderazgo.","formal"
94,"Afirmación de una Disyuntiva","Una falacia formal con la estructura: P o Q. P es verdadero. Por lo tanto, Q no es verdadero. Esto solo es una falacia cuando el 'o' es inclusivo (lo que significa que tanto P como Q podrían ser verdaderos).","El menú dice que esta comida viene con sopa o ensalada. Estoy tomando la sopa. Por lo tanto, no estoy tomando la ensalada. (Muchos restaurantes te permiten tener ambas).","formal"
95,"Negación de una Conjunta","Una falacia formal con la estructura: No es el caso que (P y Q). No P. Por lo tanto, Q. El error es asumir que una de las conjuntas debe ser verdadera si la conjunción es falsa.","Un acusado no puede ser culpable de asesinato y homicidio involuntario. El acusado no es culpable de asesinato. Por lo tanto, el acusado debe ser culpable de homicidio involuntario. (El acusado podría ser inocente de ambos).","formal"
96,"Falacia de las Premisas Excluyentes","Una falacia formal en un silogismo categórico donde ambas premisas son negativas (por ejemplo, 'ningún X es Y' y 'ningún Z es X'). No se puede extraer ninguna conclusión válida de dos premisas negativas.","Ningún pez es mamífero. Algunos perros no son peces. Por lo tanto, algunos perros no son mamíferos. (La conclusión es falsa y la estructura del argumento es inválida).","formal"
97,"Falacia de los Cuatro Términos","Una falacia formal que ocurre cuando un silogismo tiene cuatro o más términos en lugar de los tres requeridos. Esto a menudo sucede a través de la equivocación.","Todos los ríos tienen orillas (banks). Todos los bancos (banks) tienen dinero. Por lo tanto, todos los ríos tienen dinero. (La palabra 'bank' se usa con dos significados diferentes, creando cuatro términos distintos).","formal"
98,"Ilícito Mayor","Una falacia formal donde el término mayor (el predicado de la conclusión) se distribuye en la conclusión pero no en la premisa mayor.","Todos los gatos son mamíferos. Ningún perro es gato. Por lo tanto, ningún perro es mamífero. ('mamíferos' se distribuye en la conclusión pero no en la premisa).","formal"
99,"Ilícito Menor","Una falacia formal donde el término menor (el sujeto de la conclusión) se distribuye en la conclusión pero no en la premisa menor.","Todos los activistas son personas apasionadas. Todos los activistas son ciudadanos. Por lo tanto, todos los ciudadanos son personas apasionadas. ('ciudadanos' se distribuye en la conclusión pero no en la premisa).","formal"
100,"Falacia del Hombre Enmascarado (Falacia Intensional)","Esta falacia formal implica una sustitución inválida de idénticos en una declaración sobre creencias o conocimientos. El conocimiento de uno sobre un objeto no es una propiedad del objeto en sí.","Premisa 1: Sé quién es Bruce Wayne. Premisa 2: No sé quién es Batman. Conclusión: Por lo tanto, Bruce Wayne no es Batman. (El argumento falla porque 'saber' se trata de mi estado mental).","formal"
101,"Falacia del Cambio de Cuantificador","Una falacia formal donde los cuantificadores en un argumento (como 'todos', 'algunos' o 'ninguno') se intercambian de manera inválida.","Para cada persona, existe un sueño que aprecia. Por lo tanto, existe un sueño que cada persona aprecia. Esto cambia incorrectamente de que cada persona tenga su propio sueño a que todas las personas compartan un solo sueño.","formal"
102,"Falacia del Concepto Robado","El acto de usar un concepto mientras se ignora, contradice o niega la validez de los conceptos más fundamentales de los que depende lógicamente.","Una persona argumenta: 'Estoy seguro de que nada puede ser seguro'. Para estar seguro de esta afirmación, debe confiar en el mismo concepto de certeza que está negando simultáneamente.","formal"
103,"Falacia del Definidor","Esta falacia implica definir un término de una manera sesgada o cargada para favorecer la propia posición en un argumento, haciendo que su conclusión sea verdadera por definición.","En un debate sobre la libertad, alguien argumenta: 'La verdadera libertad no es hacer lo que quieres, sino hacer lo que es moralmente correcto'. Luego argumentan que su posición es moralmente correcta, convirtiéndola así en un acto de 'verdadera libertad' por su propia definición.","formal"
104,"Verdad Vacua","Una declaración que es técnicamente verdadera pero no transmite información útil porque la premisa (la parte 'si') está vacía o no se aplica a nada. Es verdadera solo porque la condición nunca se cumple.","La declaración 'Todos mis coches que son de oro macizo están actualmente estacionados en mi garaje' es vacuamente verdadera porque el hablante no posee coches de oro macizo.","formal"
105,"Apelación al Logro","Esta falacia ocurre cuando un argumentador basa la supuesta validez de su argumento en sus propios logros o los de otros, que son irrelevantes para la sustancia del argumento.","He construido una empresa de mil millones de dólares desde cero, así que deberías escuchar mi consejo sobre política exterior. El éxito empresarial del hablante no le otorga experiencia en relaciones internacionales.","relevancia"
106,"Argumento por Repetición (Ad Nauseam)","Esta falacia implica repetir una afirmación una y otra vez en lugar de una mejor evidencia. La repetición puede hacer que la afirmación parezca más creíble, independientemente de su veracidad.","Una campaña política emite repetidamente un comercial con un eslogan simple que ataca a un oponente. Después de escucharlo docenas de veces, los votantes pueden comenzar a creerlo sin haber visto ninguna evidencia.","relevancia"
107,"Atribución Falsa","Esta falacia implica citar una fuente poco confiable, sesgada, irrelevante o incluso fabricada para respaldar un argumento. El objetivo es dar la apariencia de autoridad o evidencia donde no la hay.","Según un estudio del Instituto de Investigación de Bebidas, beber tres refrescos al día es saludable. El 'Instituto' puede ser un grupo de fachada financiado por compañías de refrescos.","relevancia"
108,"Cliché Aniquilador de Pensamiento","Una frase o sabiduría popular de uso común que se utiliza para poner fin a un debate o desestimar un tema complejo, impidiendo un pensamiento crítico adicional. Proporciona una respuesta simple pero evita un compromiso genuino.","Al discutir las complejidades de un problema social, alguien termina la conversación diciendo: 'Es lo que es'. Este cliché cierra cualquier análisis adicional.","relevancia"
109,"Apelación a la Complejidad","Esta falacia afirma que una conclusión es falsa porque el argumento que la respalda es demasiado complejo para que la audiencia (o el argumentador) lo entienda. Confunde la incomprensión con la invalidez.","El artículo científico que explica el cambio climático está lleno de modelos complejos que no puedo seguir, así que no creo que las conclusiones sean confiables.","relevancia"
110,"Efecto Dunning-Kruger (como falacia)","Un sesgo cognitivo donde las personas con baja habilidad en una tarea sobrestiman su habilidad. Se convierte en una falacia cuando hacen argumentos con confianza en un dominio donde carecen de conocimiento, sin ser conscientes de sus propias deficiencias.","Una persona que solo ha leído algunos artículos en línea sobre vacunas argumenta con confianza en contra de un epidemiólogo, creyendo que su propio entendimiento es superior.","relevancia"
111,"Reactancia (como falacia)","El impulso de hacer lo contrario de lo que alguien quiere que hagas. Esto se convierte en una falacia cuando constituye la única base para rechazar un argumento, en lugar de una evaluación racional de sus méritos.","Un adolescente decide comenzar a fumar específicamente porque sus padres y todas las advertencias de salud se lo prohíben. La decisión es una reacción al control percibido, no una evaluación racional.","relevancia"
112,"Dos Errores Hacen un Acierto","Esta falacia ocurre cuando una persona intenta justificar una acción contra otra persona afirmando que la otra persona hizo o haría lo mismo con ella.","Sí, le rayé el coche, ¡pero él me engañó primero! El delito inicial no justifica moral o legalmente el acto de vandalismo en represalia.","relevancia"
113,"Apelación a la Ley","Argumentar que algo es moralmente correcto porque es legal, o moralmente incorrecto porque es ilegal. Esta falacia equipara los estándares legales con los estándares éticos, que no siempre son los mismos.","No hay nada de malo en la forma en que nuestra empresa trata a sus trabajadores en el extranjero, porque estamos siguiendo todas las leyes laborales locales. La legalidad de las acciones no las hace automáticamente éticas.","relevancia"
114,"Esnobismo Cronológico","El argumento de que el pensamiento, el arte o la ciencia de una época anterior es inherentemente inferior al del presente, simplemente en virtud de su sucesión temporal.","¿Por qué leerías filosofía antigua? La ciencia moderna ya ha refutado todo ese pensamiento anticuado. Esto desestima campos enteros de pensamiento basándose en su edad.","relevancia"
115,"Respuesta del Cortesano","Una falacia en la que se desestima una afirmación aseverando que el crítico carece de conocimientos o credenciales suficientes para hacer la afirmación, sin abordar la sustancia de la crítica misma.","Después de que un extraño señala una contradicción en una teoría económica, un economista responde: 'No puedes entenderlo; no has estudiado econometría avanzada'.","relevancia"
116,"Condenar con Elogios Débiles","Atacar a una persona o idea ofreciendo formalmente elogios, pero por una cualidad tan menor o trivial que sugiere que la persona o idea no tiene cualidades valiosas importantes.","Cuando se le pide una carta de recomendación, un gerente escribe: 'Puedo dar fe de que siempre fue puntual en el trabajo'. El elogio es tan débil que implica que no hay nada más positivo que decir.","relevancia"
117,"Gambito de Galileo","El argumento de que debido a que las ideas poco convencionales de uno son ridiculizadas o rechazadas por la corriente principal, deben ser correctas, por analogía con figuras históricas como Galileo.","¡Todos se rieron de mi teoría de que la tierra es hueca, pero también se rieron de Galileo! Mi teoría debe ser cierta. El hecho de que algunas ideas correctas fueran ridiculizadas una vez no significa que todas las ideas ridiculizadas sean correctas.","relevancia"
118,"Galope de Gish","Una técnica retórica en la que una persona en un debate intenta abrumar a su oponente proporcionando un número excesivo de argumentos, independientemente de su precisión o relevancia.","En un debate, una persona recita docenas de estadísticas engañosas y verdades a medias en un discurso de dos minutos. Su oponente se queda sin poder abordar la avalancha de desinformación.","relevancia"
119,"Tengo Derecho a mi Opinión","Una declaración utilizada para cerrar un debate o proteger una creencia del escrutinio. Si bien las personas tienen derecho a opinar, esta frase se usa falazmente para implicar que todas las opiniones son igualmente válidas.","Después de que sus afirmaciones sobre la astrología fueran desacreditadas con evidencia, una persona concluye con: 'Bueno, esa es tu opinión. Tengo derecho a mi opinión'.","relevancia"
120,"Envenenar el Pozo","Un tipo de ad hominem donde se presenta información adversa sobre un objetivo a una audiencia de forma preventiva, con la intención de desacreditar o ridiculizar todo lo que la persona objetivo está a punto de decir.","Antes de un debate, un moderador dice: 'Nuestro próximo orador es un delincuente convicto y un mentiroso conocido. Por favor, escuchen lo que tiene que decir'. La audiencia ahora está predispuesta a desconfiar del orador.","relevancia"
121,"Reductio ad Hitlerum","El intento de invalidar la posición de alguien con el argumento de que la misma opinión fue sostenida por Adolf Hitler o el Partido Nazi. Es una forma muy incendiaria de la falacia de asociación.","¿Estás argumentando a favor del vegetarianismo? ¡Sabes, Hitler también era vegetariano! Esto intenta manchar la posición asociándola con una figura histórica aborrecida.","relevancia"
122,"Falacia de Estilo sobre Sustancia","Esta falacia ocurre cuando la manera de presentación de un argumentador (por ejemplo, su carisma o confianza) se juzga más importante que el contenido, la lógica o la evidencia de su argumento.","El discurso del candidato fue tan poderoso e inspirador; debe tener razón sobre la economía. El oyente es persuadido por la entrega elocuente en lugar de un análisis crítico del plan.","relevancia"
123,"Vigilancia del Tono (Tone Policing)","Una falacia que se centra en la emoción o el tono de un mensaje en lugar de en la sustancia del mensaje, en un esfuerzo por desestimar el argumento o desviar la discusión.","Después de que una persona argumenta apasionadamente en contra de una injusticia social, un oyente responde: 'No puedo tomar en serio tu argumento cuando estás tan enojado. Necesitas calmarte'.","relevancia"
124,"Ignorancia Voluntaria","La tendencia a evitar o ignorar información que podría ser desagradable o contradecir las creencias existentes. Es una elección deliberada de permanecer desinformado para proteger un punto de vista apreciado.","Una persona se niega a leer informes científicos sobre los riesgos para la salud de su comida favorita, diciendo: 'No quiero saber, solo quiero disfrutarla'.","relevancia"
125,"Apelación a las Consecuencias","Argumentar que una proposición debe ser verdadera o falsa porque las consecuencias de que sea verdadera o falsa son deseables o indeseables. Las consecuencias de una creencia no tienen relación con su veracidad.","Un universo que fue creado por un Dios amoroso es un pensamiento mucho más reconfortante que uno que surgió del azar. Por lo tanto, Dios debe existir.","relevancia"
126,"Apelación al Sentido Común","Afirmar que una conclusión es verdadera porque es de 'sentido común'. Esto es falaz porque muchas cosas que alguna vez se consideraron de sentido común (por ejemplo, que la Tierra es plana) se han demostrado falsas.","Es de sentido común que si perdonas la vara, malcrías al niño. Esto evita proporcionar evidencia real sobre la efectividad del castigo corporal.","relevancia"
127,"Bulverismo","Acuñado por C.S. Lewis, esta falacia implica asumir que el argumento de un oponente es inválido debido a su motivo psicológico o identidad, y luego proceder a explicar ese motivo sin refutar nunca el argumento en sí.","Solo crees en ese principio moral porque fuiste criado en un hogar religioso. Puedo explicar por qué tu crianza te llevó a esta opinión... Esto desestima el principio al explicar su supuesto origen.","relevancia"
128,"Falacia de la Privación Relativa (No es tan Malo Como)","Desestimar un argumento o queja debido a la existencia de problemas más importantes en el mundo, independientemente de si esos problemas son relevantes para la discusión actual.","Persona A: 'Estoy molesto porque mi vuelo se retrasó'. Persona B: 'No deberías quejarte, hay gente muriéndose de hambre en el mundo'. La existencia de personas hambrientas no invalida la frustración.","relevancia"
129,"Prueba por Aserción","Una falacia lógica en la que una proposición se reafirma repetidamente independientemente de la contradicción. A veces se puede usar como una táctica retórica para reforzar un punto por pura repetición.","En una discusión, una persona sigue diciendo 'Este es el mejor plan. Simplemente es el mejor plan. Ningún otro plan es mejor'. No proporcionan evidencia, solo afirmaciones repetidas.","relevancia"
130,"Apelación a la Inconveniencia","La afirmación de que un argumento debe ser falso porque aceptarlo sería difícil, inconveniente o requeriría un esfuerzo significativo. La conveniencia de una creencia no determina su verdad.","Creer en el cambio climático significaría que tengo que cambiar mi estilo de vida. Eso es demasiado problema, así que no creo que sea real.","relevancia"
131,"Argumento con Galimatías (Desconcierto)","Una falacia que implica el uso de un lenguaje demasiado complejo, oscuro o de sonido técnico (jerga) para dar la impresión de inteligencia e intimidar o confundir a un oponente para que acepte una conclusión.","Utilizando paradigmas sinérgicos para aprovechar nuestras competencias centrales, podemos efectuar un cambio de paradigma en nuestra matriz operativa. La declaración es en su mayoría jerga sin sentido.","relevancia"
132,"Falacia de la Superioridad Moral","Esta falacia ocurre cuando alguien asume que tiene razón en su argumento simplemente porque cree que ocupa una posición moralmente superior. Utiliza la virtud autopercibida como sustituto de la evidencia.","Soy una persona compasiva y solidaria, a diferencia de mi oponente. Por lo tanto, mi propuesta de reforma de la salud es mejor. El carácter moral autoproclamado del hablante es irrelevante.","relevancia"
133,"Prueba por Verbosidad (Argumentum Verbosium)","La falacia de abrumar a un oponente con un volumen masivo de información, tanto que no puede responder a todo. Está relacionada con el Galope de Gish.","En respuesta a una pregunta simple, una persona presenta un documento de 500 páginas lleno de gráficos y datos, y luego afirma que su posición está probada porque el oponente no puede refutarlo todo.","relevancia"
134,"Apelación al Interés Propio","Esta falacia intenta persuadir a una audiencia para que acepte una conclusión apelando a sus intereses, deseos o beneficios personales, en lugar de proporcionar evidencia lógica para la conclusión misma.","Deberías votar por este recorte de impuestos porque pondrá más dinero directamente en tu bolsillo. Esto no aborda si el recorte de impuestos es beneficioso para la economía en su conjunto.","relevancia"
135,"Apelación a la Fuerza (Argumentum ad Baculum)","Esta falacia ocurre cuando un argumentador intenta persuadir no mediante el razonamiento, sino amenazando o intimidando a la otra persona. Es una amenaza, explícita o sutil, en lugar de un argumento.","Si no estás de acuerdo con mis opiniones políticas, perderás tu trabajo en esta empresa. La amenaza de ser despedido reemplaza cualquier argumento lógico.","relevancia"
136,"Apelación al Motivo","Una falacia en la que se desestima un argumento cuestionando el motivo de la persona que lo presenta, en lugar de abordar la sustancia del argumento en sí. Es un tipo específico de ad hominem.","Este científico está argumentando a favor de regulaciones ambientales más estrictas. Probablemente solo esté buscando más dinero de subvenciones del gobierno para su investigación. Esto ataca el presunto motivo del científico.","relevancia"
137,"Falacia del Homúnculo","Un argumento que intenta explicar un fenómeno en términos del mismo fenómeno que se supone que debe explicar, creando una regresión infinita.","Para explicar cómo una persona puede ver, se podría afirmar que hay una persona diminuta (un homúnculo) dentro del cerebro que mira una pantalla. Esto no explica la visión; simplemente desplaza el problema.","causal"
138,"Si-por-Whisky","Una táctica retórica en la que un orador parece apoyar ambos lados de un tema utilizando un lenguaje cargado de emociones que atraerá a diferentes audiencias. La posición real del orador permanece ambigua.","Un político sobre un impuesto controvertido: 'Si por 'impuesto' te refieres a quitarle dinero a las familias para financiar programas derrochadores, estoy en contra. Pero si por 'impuesto' te refieres a una inversión para construir mejores escuelas, entonces estoy a favor'.","causal"
139,"Sobredeterminación","Ocurre cuando un evento tiene múltiples causas suficientes, lo que significa que cualquiera de ellas habría sido suficiente para producir el efecto. La falacia es señalar una causa como *la* causa.","Un hombre es disparado, apuñalado y envenenado simultáneamente, cualquiera de los cuales habría sido fatal. Afirmar que murió *a causa* del disparo es una sobresimplificación.","causal"
140,"Dependencia de la Trayectoria","La idea de que las decisiones y eventos pasados crean una 'trayectoria' que restringe las opciones futuras, incluso si otras opciones podrían ser más eficientes. La trayectoria histórica, no la optimización actual, dicta el resultado.","El diseño del teclado QWERTY fue diseñado para ralentizar a los mecanógrafos en las máquinas de escribir antiguas. A pesar de ser ineficiente para las computadoras modernas, persiste debido a los enormes costos de reentrenamiento.","causal"
141,"Falacia de la Causa Próxima vs. Raíz","Esta falacia confunde la causa inmediata, o próxima, de un evento con su causa fundamental, o raíz. Abordar solo la causa próxima a menudo no logra evitar que el problema se repita.","La causa próxima del incendio de la casa fue un cable defectuoso. La causa raíz fue la falla de la ciudad en hacer cumplir los códigos de construcción, lo que permitió la instalación de dicho cableado defectuoso.","causal"
142,"Falacia Teleológica","Esta es la suposición de que los fenómenos naturales tienen un propósito, meta o diseño, y que actúan para lograr ese propósito. Atribuye intención a procesos mecánicos sin mente.","El propósito de la lluvia es regar las plantas y llenar los ríos. Esto asigna una meta a un proceso meteorológico que en realidad es impulsado por la física, no por una necesidad de ayudar a las plantas.","causal"
143,"Falacia de la Planificación (como falacia)","Un sesgo cognitivo donde uno subestima el tiempo y los costos de las acciones futuras. Se convierte en una falacia cuando se usa para argumentar a favor de un plan poco realista.","'Esta renovación de la casa solo tomará dos semanas y costará exactamente lo que presupuesté'. Esta es a menudo una predicción falaz, ignorando la alta probabilidad de retrasos imprevistos.","causal"
144,"Estereotipia (como falacia)","Una falacia de generalización donde una creencia sobre un grupo particular de personas se aplica a cada miembro individual de ese grupo, sin permitir la variación individual.","Es un programador de computadoras, por lo que debe ser socialmente torpe e introvertido. Esto aplica un estereotipo común a un individuo sin ningún conocimiento de su personalidad real.","causal"
145,"Falacia Subjuntiva","Esta falacia implica hacer afirmaciones sobre lo que *habría* sucedido si se hubiera tomado un curso de acción diferente (un contrafáctico). Tales afirmaciones son especulativas y no se pueden probar.","'Si solo hubiera estudiado una hora más, habría aprobado el examen'. Si bien es plausible, es imposible de probar; quizás el examen fue simplemente demasiado difícil.","causal"
146,"Falacia del Paquete Completo","El error de asumir que las cosas que tradicionalmente se agrupan deben agruparse siempre.","'Mi oponente está a favor del aborto y en contra de los recortes de impuestos, por lo que también debe apoyar el control de armas'. Esto asume un 'paquete' estándar de creencias políticas.","condicional"
147,"Falacia de la Aserción Desnuda","Esta falacia ocurre cuando se ofrece una conclusión sin ninguna evidencia o razonamiento de apoyo. El argumentador espera que la afirmación sea aceptada simplemente porque la ha declarado.","Durante un debate, un participante declara: 'Así son las cosas', y no proporciona ninguna justificación adicional para su posición.","condicional"
148,"Argumento por Pereza","La falacia de asumir que una conclusión es correcta porque el argumentador no está dispuesto a esforzarse en investigar o comprender los contraargumentos.","'No voy a leer ese largo informe sobre el cambio climático. Probablemente esté todo mal de todos modos'.","relevancia"
149,"Argumento al Futuro","La falacia de argumentar que la evidencia de una afirmación se revelará en algún momento en el futuro.","'No tengo pruebas para mi teoría ahora, pero la ciencia eventualmente me reivindicará'.","condicional"
150,"Esnobismo Cronológico","El argumento de que el pensamiento, el arte o la ciencia de una época anterior es inherentemente inferior a la del presente, simplemente en virtud de su sucesión temporal.","'¿Por qué leerías filosofía antigua? La ciencia moderna ya ha refutado todo ese pensamiento anticuado.'","relevancia"
151,"Falacia del Diseño","La suposición de que porque algo está bien diseñado o es estéticamente agradable, debe ser bueno o efectivo.","'Esta nueva aplicación tiene una hermosa interfaz de usuario, por lo que debe ser la mejor para la productividad.'","relevancia"
152,"Falacia del Consecuente","Un término general para cualquier falacia que implique un error de razonamiento a partir del consecuente (la parte 'entonces') de una declaración condicional. Incluye la Afirmación del Consecuente.","'Si la alarma está sonando, hay un incendio. Hay un incendio. Por lo tanto, la alarma está sonando'. (El incendio podría ser silencioso).","formal"
153,"Falacia del Antecedente","Un término general para cualquier falacia que implique un error de razonamiento a partir del antecedente (la parte 'si') de una declaración condicional. Incluye la Negación del Antecedente.","'Si tengo gripe, tengo dolor de garganta. No tengo gripe. Por lo tanto, no tengo dolor de garganta'. (Un resfriado también podría causar dolor de garganta).","formal"
154,"Falacia del Gris","La suposición de que debido a que no hay una línea clara entre dos extremos, no hay ninguna diferencia entre ellos en absoluto.","'No se puede decir exactamente cuándo una persona se vuelve 'vieja'. Por lo tanto, no hay diferencia entre tener 20 y tener 80'.","condicional"
155,"Falacia del Historiador","Asumir que los tomadores de decisiones del pasado veían los eventos desde la misma perspectiva y tenían la misma información que aquellos que analizan la decisión posteriormente.","'Los generales de la Primera Guerra Mundial deberían haber sabido que la guerra de trincheras conduciría a un punto muerto; era obvio'. Esto ignora las teorías militares contemporáneas que guiaron sus decisiones.","relevancia"
156,"Comparación Incompleta","Una falacia en la que se hace una comparación, pero no se especifica la base de la comparación, dejando la declaración vaga y sin sentido.","'¡Nuestra nueva pasta de dientes es un 20% mejor!' ¿Mejor que qué? ¿La fórmula antigua? ¿Un competidor? ¿Nada?","condicional"
157,"Comparación Inconsistente","Una falacia en la que se utilizan diferentes criterios de comparación en diferentes partes de un argumento.","'El producto A es más barato que el producto B, y el producto C tiene más características que el producto A. Por lo tanto, el producto C es el de mejor valor'. Los criterios (precio, características) no se aplican de manera consistente.","condicional"
158,"Saltar a Conclusiones","Un término general para cualquier argumento en el que se llega a la conclusión sin evidencia suficiente. La Generalización Apresurada es un tipo específico.","'Lo vi mirar su reloj dos veces durante la reunión. Debe estar aburrido y quiere irse'.","condicional"
159,"Apuesta de Loki","La insistencia irrazonable en que un concepto no puede definirse y, por lo tanto, no puede discutirse.","'No puedes definir la 'justicia', así que no puedes decir que mis acciones fueron injustas'.","relevancia"
160,"Falacia de la Proyección Mental","La falacia de asumir que la forma en que uno ve el mundo refleja la forma en que el mundo es realmente.","'No puedo imaginar cómo una partícula cuántica puede estar en dos lugares a la vez, así que debe ser imposible'.","relevancia"
161,"Falacia Moralista","La suposición de que porque algo es moralmente incorrecto, no puede ser una parte natural del comportamiento humano.","'La guerra es moralmente reprobable, por lo tanto, los humanos no pueden tener tendencias agresivas innatas'.","relevancia"
162,"Mover los Postes de la Portería","Exigir a un oponente que aborde más y más puntos después de que se haya satisfecho el contraargumento inicial, negándose a ceder o aceptar el argumento del oponente.","'Primero dijiste que necesitaba un título. Ahora que lo tengo, dices que necesito cinco años de experiencia. Si lo consigo, dirás que necesito un ascenso'.","relevancia"
163,"Excepción Abrumadora","Una generalización que es técnicamente precisa, pero que tiene tantas excepciones que es prácticamente insignificante.","'Nuestra política es llegar siempre a tiempo... excepto los lunes, o si hay tráfico, o si estoy cansado, o si está lloviendo'.","condicional"
164,"Desdeñar","Desestimar un argumento como indigno de consideración, sin proporcionar ninguna evidencia o razonamiento.","'Tu propuesta de cambiar la estrategia de nuestra empresa es simplemente tonta. Ni siquiera vamos a discutirla'.","relevancia"
165,"Probar Demasiado","Un argumento que, si se lleva a su conclusión lógica, probaría algo que el argumentador no querría aceptar.","'Todas las formas de vida son sagradas y nunca deben ser dañadas. Por lo tanto, no deberías usar antibióticos para matar bacterias'.","condicional"
166,"Reductio ad Absurdum (en forma falaz)","Una falacia que intenta refutar una afirmación extendiéndola a una conclusión ridícula o absurda, donde la extensión no está lógicamente justificada.","'¡Si permitimos el matrimonio entre personas del mismo sexo, pronto la gente querrá casarse con sus mascotas!'","condicional"
167,"Determinismo Retrospectivo","La falacia de que debido a que un evento ha ocurrido, era inevitable y tenía que suceder.","'Por supuesto que el Imperio Romano cayó. Con su corrupción interna y presiones externas, estaba destinado a suceder'. Esto ignora que en ese momento, otros resultados eran posibles.","relevancia"
