id,name,definition,example,category
101,"Loi de futilité de Parkinson","La tendance à accorder une importance disproportionnée aux questions futiles.","Un comité pourrait passer 45 minutes à débattre de la couleur de l'abri à vélos et seulement 15 minutes sur une proposition de réacteur nucléaire de plusieurs millions de dollars.","too_much_information"
102,"Règle du pic-fin","Le fait que les gens jugent une expérience en grande partie sur la base de ce qu'ils ont ressenti à son apogée et à sa fin, plutôt que sur la base de la somme totale ou de la moyenne de chaque instant.","Des vacances peuvent être mémorisées comme étant formidables si elles ont eu une dernière journée fantastique, même si la majeure partie du voyage était médiocre.","what_to_remember"
103,"Biais de pessimisme","La tendance de certaines personnes, en particulier celles souffrant de dépression, à surestimer la probabilité que des choses négatives leur arrivent.","Une personne peut croire qu'elle est certaine d'échouer à un examen, même si elle a étudié à fond et est bien préparée.","need_to_act_fast"
104,"Effet de supériorité de l'image","Nous nous souvenons mieux des concepts et des idées lorsqu'ils sont présentés sous forme d'images plutôt que de texte.","Les instructions IKEA sont efficaces car elles reposent sur des schémas simples plutôt que sur des descriptions textuelles complexes.","too_much_information"
105,"Effet placebo","La tendance d'une personne à ce que sa santé physique ou mentale semble s'améliorer après avoir pris un placebo ou un traitement inerte.","Le mal de tête d'un patient disparaît après avoir pris une pilule de sucre qu'il croit être un puissant analgésique.","not_enough_meaning"
106,"Erreur de planification","La tendance à sous-estimer le temps, les coûts et les risques des actions futures, tout en surestimant simultanément les avantages.","Prédire avec confiance qu'une rénovation de maison prendra deux semaines et coûtera 5 000€, pour qu'elle prenne finalement deux mois et coûte 10 000€.","need_to_act_fast"
107,"Rationalisation post-achat (Syndrome de Stockholm de l'acheteur)","La tendance à se persuader par un argument rationnel qu'un achat était une bonne affaire.","Après avoir acheté un smartphone cher, vous vous concentrez sur ses caractéristiques positives et ignorez ses défauts pour vous convaincre que vous avez pris la bonne décision.","too_much_information"
108,"Biais pro-innovation","La tendance à avoir un optimisme excessif envers l'utilité d'une invention ou d'une innovation et à minimiser ses limites et ses faiblesses.","Croire qu'une nouvelle technologie résoudra tous les problèmes d'une entreprise, sans tenir compte des coûts de mise en œuvre, de formation et des inconvénients potentiels.","need_to_act_fast"
109,"Biais de projection","La tendance à supposer inconsciemment que les autres partagent les mêmes pensées, croyances, valeurs ou positions, ou des pensées similaires.","Supposer que vos amis aimeront la même nourriture épicée que vous, et la commander pour toute la table sans demander.","not_enough_meaning"
110,"Effet de pseudo-certitude","La tendance à faire des choix averses au risque si le résultat attendu est positif, mais à faire des choix en quête de risque pour éviter des résultats négatifs.","Choisir une remise 'garantie' de 10% plutôt qu'une 'chance de 50%' d'une remise de 20%, même si elles ont la même valeur attendue.","need_to_act_fast"
111,"Réactance","L'envie de faire le contraire de ce que quelqu'un veut que vous fassiez par besoin de résister à une tentative perçue de contraindre votre liberté de choix.","Un adolescent peut commencer à fumer spécifiquement parce que ses parents le lui ont interdit.","need_to_act_fast"
112,"Dévaluation réactive","Dévaloriser une proposition ou une offre simplement parce qu'elle est perçue comme provenant d'un adversaire.","Rejeter automatiquement une proposition de politique simplement parce qu'elle vient du parti adverse, sans en considérer les mérites.","not_enough_meaning"
113,"Biais de récence","La tendance à accorder plus de poids aux informations ou événements récents qu'aux informations antérieures.","Un manager donnant à un employé une évaluation de performance basée en grande partie sur son travail du mois dernier, ignorant sa performance sur toute l'année.","too_much_information"
114,"Réciprocité","La norme sociale de répondre à une action positive par une autre action positive, et à une action négative par une autre négative.","Se sentir obligé d'acheter un produit d'un vendeur qui vous a donné un échantillon gratuit.","need_to_act_fast"
115,"Biais de retenue","La tendance à surestimer sa capacité à faire preuve de retenue face à la tentation.","Acheter un grand sac de chips et croire que vous n'en mangerez qu'une petite poignée, mais finir par manger tout le sac.","need_to_act_fast"
116,"Effet de la rime comme raison","La tendance à percevoir les déclarations qui riment comme plus véridiques.","Croire plus facilement au dicton 'Une pomme par jour éloigne le médecin pour toujours' parce qu'il rime.","not_enough_meaning"
117,"Compensation du risque (Effet Peltzman)","La tendance à prendre de plus grands risques lorsque la sécurité perçue augmente.","Conduire plus vite et de manière plus agressive dans une voiture dotée de dispositifs de sécurité avancés comme les freins antiblocage et les airbags.","need_to_act_fast"
118,"Rétrospection rose","La tendance à évaluer les événements passés de manière plus positive qu'on ne les avait réellement évalués au moment où l'événement s'est produit.","Se souvenir d'un voyage de camping difficile de son enfance comme d'une aventure amusante, en oubliant la pluie, les moustiques et les nuits inconfortables.","what_to_remember"
119,"Biais de saillance","La tendance à se concentrer sur les caractéristiques les plus facilement reconnaissables d'une personne ou d'un concept.","En pensant à la mort, vous pourriez vous inquiéter davantage d'une attaque de requin spectaculaire que du risque plus probable, mais moins saillant, de maladie cardiaque.","too_much_information"
120,"Perception sélective","La tendance des attentes à affecter la perception. Nous voyons ce que nous nous attendons à voir.","Les fans d'une équipe sportive sont plus susceptibles de voir les fautes commises par l'équipe adverse et de manquer les fautes commises par la leur.","too_much_information"
121,"Auto-illusion","Un processus de déni ou de rationalisation de la signification, de la pertinence ou de l'importance des preuves et des arguments logiques opposés.","Un fumeur qui continue de fumer malgré la connaissance des risques pour la santé, se disant 'les statistiques ne s'appliquent pas à moi'.","not_enough_meaning"
122,"Effet d'auto-pertinence","Nous nous souvenons mieux des informations lorsque nous pouvons les relier à nous-mêmes d'une manière ou d'une autre.","Vous êtes plus susceptible de vous souvenir de l'anniversaire de quelqu'un s'il est proche du vôtre.","too_much_information"
123,"Biais d'auto-complaisance","La tendance à attribuer le succès à nos propres capacités et efforts, mais à attribuer l'échec à des facteurs externes.","Obtenir un 'A' à un test et dire 'Je suis intelligent', mais obtenir un 'F' et dire 'le professeur était injuste'.","not_enough_meaning"
124,"Biais d'information partagée","La tendance des membres d'un groupe à consacrer plus de temps et d'énergie à discuter d'informations que tous les membres connaissent déjà.","Lors d'une réunion pour décider d'une nouvelle embauche, l'équipe passe la plupart du temps à discuter de l'université du candidat, que tout le monde connaît, plutôt que de ses expériences professionnelles uniques.","too_much_information"
125,"Biais de comparaison sociale","La tendance, lors de la prise de décisions, à favoriser les candidats potentiels qui ne rivalisent pas avec ses propres forces particulières.","Un manager pourrait hésiter à embaucher un candidat plus compétent que lui dans un domaine particulier.","not_enough_meaning"
126,"Biais de désirabilité sociale","La tendance des répondants à un sondage à répondre aux questions d'une manière qui sera perçue favorablement par les autres.","Dans un sondage, plus de gens pourraient prétendre voter ou faire des dons à des œuvres de charité qu'ils ne le font réellement, car ce sont des actions socialement désirables.","need_to_act_fast"
127,"Amnésie de la source","L'incapacité à se souvenir où, quand ou comment on a appris des connaissances qui ont été acquises et conservées.","Se souvenir d'un fait mais être incapable de se rappeler si on l'a lu dans un manuel, entendu aux nouvelles ou si un ami nous l'a dit.","what_to_remember"
128,"Effet d'espacement","Le phénomène par lequel l'apprentissage est plus grand lorsque l'étude est répartie dans le temps, par opposition à l'étude de la même durée en une seule session.","Étudier un sujet pendant une heure chaque jour pendant une semaine est plus efficace pour la rétention à long terme que de bachoter pendant sept heures en une nuit.","what_to_remember"
129,"Effet de projecteur","La tendance à surestimer à quel point les autres remarquent votre apparence ou votre comportement.","Se sentir extrêmement gêné par une petite tache sur sa chemise, en supposant que tout le monde la regarde, alors qu'en réalité personne ne l'a remarquée.","not_enough_meaning"
130,"Biais du statu quo","La tendance à aimer que les choses restent relativement les mêmes.","Préférer conserver un investissement de longue date et peu performant plutôt que de passer à un nouveau avec de meilleures perspectives.","need_to_act_fast"
131,"Stéréotypage","S'attendre à ce qu'un groupe ou une personne ait certaines qualités sans avoir d'informations réelles sur la personne.","Supposer que tous les bibliothécaires sont calmes et timides, ou que tous les ouvriers du bâtiment sont forts et durs.","not_enough_meaning"
132,"Effet de sous-additivité","La tendance à juger la probabilité du tout comme étant inférieure aux probabilités des parties.","Estimer la probabilité qu'une équipe remporte un championnat comme étant inférieure à la somme des probabilités que vous lui assigneriez de remporter chaque match éliminatoire individuel.","not_enough_meaning"
133,"Validation subjective","La tendance à accepter une déclaration ou une information comme correcte si elle a une signification ou une importance personnelle pour nous.","Les gens croient facilement aux prédictions vagues des horoscopes parce qu'ils peuvent facilement trouver des exemples dans leur propre vie qui semblent confirmer les déclarations.","too_much_information"
134,"Suggestibilité","La qualité d'être enclin à accepter et à agir sur les suggestions des autres.","Des questions suggestives d'un interrogateur peuvent amener un témoin à incorporer de faux détails dans son souvenir d'un événement.","what_to_remember"
135,"Biais du survivant","Se concentrer sur les personnes ou les choses qui ont 'survécu' à un processus et négliger par inadvertance celles qui ne l'ont pas fait en raison de leur manque de visibilité.","Étudier les habitudes des décrocheurs universitaires qui ont réussi comme Bill Gates et Mark Zuckerberg, et conclure que l'abandon des études mène au succès, tout en ignorant la grande majorité des décrocheurs qui n'ont pas réussi.","not_enough_meaning"
136,"Justification du système","La tendance à défendre et à renforcer le statu quo. Les arrangements sociaux, économiques et politiques existants ont tendance à être préférés, et les alternatives dénigrées parfois même au détriment de l'intérêt personnel et collectif.","Les personnes des classes socio-économiques inférieures peuvent défendre un système qui leur est économiquement désavantageux parce que c'est le système qu'elles connaissent.","need_to_act_fast"
137,"Effet de télescopage","La tendance à déplacer les événements récents en arrière dans le temps et les événements lointains en avant dans le temps, de sorte que les événements récents semblent plus lointains et les événements lointains plus récents.","Vous pourriez penser qu'un événement qui s'est produit il y a deux ans ne s'est produit qu'il y a un an (télescopage avant), ou qu'un événement du mois dernier s'est produit il y a trois mois (télescopage arrière).","what_to_remember"
138,"Effet de test","La découverte que la mémoire à long terme est souvent augmentée lorsqu'une partie de la période d'apprentissage est consacrée à la récupération des informations à mémoriser.","Se questionner activement sur le matériel est un moyen plus efficace d'étudier que de simplement le relire.","what_to_remember"
139,"Effet de la troisième personne","L'hypothèse selon laquelle les gens ont tendance à percevoir que les messages des médias de masse ont un effet plus important sur les autres que sur eux-mêmes.","Croire que les jeux vidéo violents rendent les autres plus agressifs, mais que vous êtes personnellement immunisé contre leurs effets.","not_enough_meaning"
140,"Biais d'économie de temps","La tendance à mal estimer le temps qui pourrait être gagné (ou perdu) en augmentant ou en diminuant la vitesse.","Croire que l'augmentation de votre vitesse de 100 km/h à 130 km/h vous fera gagner plus de temps sur un court trajet qu'elle ne le fait réellement.","need_to_act_fast"
141,"Biais d'attribution de traits","La tendance des gens à se considérer comme relativement variables en termes de personnalité, de comportement et d'humeur, tout en considérant les autres comme beaucoup plus prévisibles.","Voir ses propres actions comme dépendant de la situation, mais voir les actions d'un collègue comme le reflet de sa personnalité fixe.","not_enough_meaning"
142,"Erreur ultime d'attribution","Une erreur d'attribution au niveau du groupe qui offre une explication sur la façon dont une personne perçoit différentes causes de comportement négatif et positif chez les membres de l'endogroupe et de l'exogroupe.","Si un membre de notre propre groupe fait quelque chose de bien, nous le voyons comme le reflet de son caractère. Si un membre d'un exogroupe fait quelque chose de bien, nous le voyons comme le résultat de la chance ou des circonstances.","not_enough_meaning"
143,"Biais de l'unité","La tendance à vouloir terminer une unité donnée d'une tâche ou d'un article. Fort effet sur la consommation de nourriture en particulier.","Se sentir obligé de manger tout le sandwich dans son assiette, même si l'on est déjà rassasié.","need_to_act_fast"
144,"Effet Von Restorff","Un élément qui se démarque est plus susceptible d'être mémorisé que d'autres éléments. Aussi connu sous le nom d'effet d'isolement.","Dans la liste : pomme, banane, voiture, orange, raisin ; le mot 'voiture' est plus susceptible d'être mémorisé car il est distinct des autres.","too_much_information"
145,"Loi de Weber-Fechner","Le principe selon lequel la différence juste perceptible d'un stimulus est une proportion constante du stimulus original.","Vous remarqueriez la différence entre un poids de 1 kg et 2 kg, mais pas entre un poids de 50 kg et 51 kg.","too_much_information"
146,"Effet de la route bien fréquentée","La tendance à surestimer le temps nécessaire pour parcourir un itinéraire familier et à sous-estimer le temps nécessaire pour parcourir un nouvel itinéraire.","Votre trajet quotidien semble plus long qu'un nouveau trajet, tout aussi long, vers un lieu de vacances.","need_to_act_fast"
147,"Effet 'les femmes sont merveilleuses'","Un phénomène dans lequel les femmes sont associées à plus d'attributs positifs que les hommes.","Avoir une croyance générale que les femmes sont plus attentionnées, gentilles et compatissantes que les hommes.","not_enough_meaning"
148,"Biais du risque zéro","La préférence pour la réduction d'un petit risque à zéro plutôt qu'une plus grande réduction d'un risque plus important.","Choisir une politique qui élimine complètement un risque de 0,1% d'un certain type d'accident plutôt qu'une politique qui réduit de moitié un risque de 5% d'un autre type d'accident.","need_to_act_fast"
149,"Biais du jeu à somme nulle","Un biais par lequel une personne a tendance à voir les situations comme étant à somme nulle (c'est-à-dire que le gain d'une personne est la perte d'une autre).","Croire que si l'économie d'un autre pays se développe, ce doit être aux dépens de l'économie de son propre pays.","not_enough_meaning"
150,"Effet Zeigarnik","La tendance à mieux se souvenir des tâches inachevées ou interrompues que des tâches terminées.","Un serveur est plus susceptible de se souvenir des commandes d'une table qui n'a pas encore payé que d'une table qui a déjà réglé sa note.","what_to_remember"
