id,name,definition,example,category
107,"Racionalización post-compra (Síndrome de Estocolmo del comprador)","La tendencia a persuadirse a uno mismo mediante argumentos racionales de que una compra fue una buena inversión.","Después de comprar un smartphone caro, te centras en sus características positivas e ignoras sus defectos para convencerte de que tomaste la decisión correcta.","too_much_information"
108,"Sesgo pro-innovación","La tendencia a tener un optimismo excesivo hacia la utilidad de un invento o una innovación y a restar importancia a sus limitaciones y debilidades.","Creer que una nueva tecnología resolverá todos los problemas de una empresa, sin tener en cuenta los costes de implantación, formación y posibles inconvenientes.","need_to_act_fast"
109,"Sesgo de proyección","La tendencia a asumir inconscientemente que los demás comparten los mismos o similares pensamientos, creencias, valores o posiciones.","Asumir que a tus amigos les encantará la misma comida picante que a ti, y pedirla para toda la mesa sin preguntar.","not_enough_meaning"
110,"Efecto de pseudocerteza","La tendencia a tomar decisiones adversas al riesgo si el resultado esperado es positivo, pero a tomar decisiones de búsqueda de riesgo para evitar resultados negativos.","Elegir un descuento 'garantizado' del 10% en lugar de una 'probabilidad del 50%' de un descuento del 20%, aunque tengan el mismo valor esperado.","need_to_act_fast"
111,"Reactancia","El impulso de hacer lo contrario de lo que alguien quiere que hagas por la necesidad de resistirse a un intento percibido de coartar tu libertad de elección.","Un adolescente puede empezar a fumar específicamente porque sus padres se lo han prohibido.","need_to_act_fast"
112,"Devaluación reactiva","Devaluar una propuesta u oferta simplemente porque se percibe que se ha originado en un adversario.","Rechazar automáticamente una propuesta de política simplemente porque procede del partido de la oposición, sin tener en cuenta sus méritos.","not_enough_meaning"
113,"Sesgo de recencia","La tendencia a dar más peso a la información o a los acontecimientos recientes que a la información anterior.","Un directivo que hace una evaluación del rendimiento de un empleado basándose en gran medida en su trabajo del último mes, ignorando su rendimiento durante todo el año.","too_much_information"
114,"Reciprocidad","La norma social de responder a una acción positiva con otra acción positiva, y a una acción negativa con otra negativa.","Sentirse obligado a comprar un producto a un vendedor que te ha dado una muestra gratis.","need_to_act_fast"
115,"Sesgo de contención","La tendencia a sobrestimar la propia capacidad para mostrar contención ante la tentación.","Comprar una bolsa grande de patatas fritas y creer que sólo te comerás un puñado pequeño, pero acabar terminando toda la bolsa.","need_to_act_fast"
116,"Efecto de la rima como razón","La tendencia a percibir las afirmaciones que riman como más veraces.","Creer más fácilmente el dicho 'Quien se acuesta con niños, mojado se levanta' porque rima.","not_enough_meaning"
117,"Compensación del riesgo (Efecto Peltzman)","La tendencia a asumir mayores riesgos cuando aumenta la seguridad percibida.","Conducir más rápido y de forma más agresiva en un coche con características de seguridad avanzadas como los frenos antibloqueo y los airbags.","need_to_act_fast"
118,"Retrospección idílica","La tendencia a calificar los acontecimientos pasados de forma más positiva de lo que realmente los habían calificado cuando ocurrieron.","Recordar un difícil viaje de acampada de tu infancia como una divertida aventura, olvidando la lluvia, los mosquitos y las noches incómodas.","what_to_remember"
119,"Sesgo de saliencia","La tendencia a centrarse en las características más fácilmente reconocibles de una persona o concepto.","Al pensar en la muerte, puede que te preocupes más por un dramático ataque de tiburón que por el riesgo más probable, pero menos llamativo, de una enfermedad cardíaca.","too_much_information"
120,"Percepción selectiva","La tendencia de las expectativas a afectar a la percepción. Vemos lo que esperamos ver.","Los aficionados de un equipo deportivo son más propensos a ver las faltas cometidas por el equipo contrario y a pasar por alto las faltas cometidas por el suyo.","too_much_information"
121,"Autoengaño","Un proceso de negación o racionalización de la importancia, relevancia o trascendencia de las pruebas y argumentos lógicos opuestos.","Un fumador que sigue fumando a pesar de conocer los riesgos para la salud, diciéndose a sí mismo 'las estadísticas no se aplican a mí'.","not_enough_meaning"
122,"Efecto de autorreferencia","Recordamos mejor la información cuando podemos relacionarla con nosotros mismos de alguna manera.","Es más probable que recuerdes el cumpleaños de alguien si está cerca del tuyo.","too_much_information"
123,"Sesgo de autoservicio","La tendencia a atribuir el éxito a nuestras propias capacidades y esfuerzos, pero a atribuir el fracaso a factores externos.","Sacar un '10' en un examen y decir 'soy inteligente', pero sacar un '3' y decir 'el profesor fue injusto'.","not_enough_meaning"
124,"Sesgo de información compartida","La tendencia de los miembros de un grupo a dedicar más tiempo y energía a discutir información con la que todos los miembros ya están familiarizados.","En una reunión para decidir sobre una nueva contratación, el equipo pasa la mayor parte del tiempo discutiendo sobre la universidad del candidato, que todo el mundo conoce, en lugar de sobre sus experiencias laborales únicas.","too_much_information"
125,"Sesgo de comparación social","La tendencia, al tomar decisiones, a favorecer a los candidatos potenciales que no compiten con las propias fortalezas particulares.","Un directivo puede dudar en contratar a un candidato que sea más hábil en un área determinada que él.","not_enough_meaning"
126,"Sesgo de deseabilidad social","La tendencia de los encuestados a responder a las preguntas de una manera que sea vista favorablemente por los demás.","En una encuesta, más gente podría afirmar que vota o dona a organizaciones benéficas de lo que realmente lo hace, porque son acciones socialmente deseables.","need_to_act_fast"
127,"Amnesia de la fuente","La incapacidad de recordar dónde, cuándo o cómo se ha aprendido el conocimiento que se ha adquirido y retenido.","Recordar un dato pero ser incapaz de recordar si lo leíste en un libro de texto, lo oíste en las noticias o te lo contó un amigo.","what_to_remember"
128,"Efecto de espaciado","El fenómeno por el que el aprendizaje es mayor cuando el estudio se distribuye en el tiempo, en contraposición al estudio de la misma cantidad de tiempo en una sola sesión.","Estudiar una materia durante una hora cada día durante una semana es más eficaz para la retención a largo plazo que empollar durante siete horas en una noche.","what_to_remember"
129,"Efecto de foco de atención","La tendencia a sobrestimar cuánto notan los demás tu apariencia o comportamiento.","Sentirse extremadamente cohibido por una pequeña mancha en tu camisa, asumiendo que todo el mundo la está mirando, cuando en realidad nadie se ha dado cuenta.","not_enough_meaning"
130,"Sesgo del statu quo","La tendencia a que nos guste que las cosas se mantengan relativamente igual.","Preferir mantener una inversión de larga data y de bajo rendimiento en lugar de cambiar a una nueva con mejores perspectivas.","need_to_act_fast"
131,"Estereotipia","Esperar que un grupo o una persona tenga ciertas cualidades sin tener información real sobre la persona.","Suponer que todos los bibliotecarios son callados y tímidos, o que todos los obreros de la construcción son fuertes y duros.","not_enough_meaning"
132,"Efecto de subaditividad","La tendencia a juzgar la probabilidad del todo como menor que las probabilidades de las partes.","Estimar la probabilidad de que un equipo gane un campeonato como inferior a la suma de las probabilidades que le asignarías de ganar cada partido de playoff individual.","not_enough_meaning"
133,"Validación subjetiva","La tendencia a aceptar una afirmación o una información como correcta si tiene algún significado o importancia personal para nosotros.","La gente cree fácilmente en las vagas predicciones de los horóscopos porque puede encontrar fácilmente ejemplos de su propia vida que parecen confirmar las afirmaciones.","too_much_information"
134,"Sugestionabilidad","La cualidad de estar inclinado a aceptar y actuar según las sugerencias de los demás.","Las preguntas capciosas de un interrogador pueden hacer que un testigo incorpore detalles falsos en su recuerdo de un suceso.","what_to_remember"
135,"Sesgo del superviviente","Concentrarse en las personas o cosas que 'sobrevivieron' a algún proceso y pasar por alto inadvertidamente a las que no lo hicieron por su falta de visibilidad.","Estudiar los hábitos de los que abandonaron la universidad con éxito como Bill Gates y Mark Zuckerberg, y concluir que abandonar la universidad conduce al éxito, mientras se ignora a la gran mayoría de los que abandonaron y no tuvieron éxito.","not_enough_meaning"
136,"Justificación del sistema","La tendencia a defender y reforzar el statu quo. Se tiende a preferir los acuerdos sociales, económicos y políticos existentes, y a despreciar las alternativas, a veces incluso a expensas del interés propio individual y colectivo.","Las personas de clases socioeconómicas más bajas pueden defender un sistema que les es económicamente desventajoso porque es el sistema que conocen.","need_to_act_fast"
137,"Efecto de telescopio","La tendencia a desplazar los acontecimientos recientes hacia atrás en el tiempo y los acontecimientos remotos hacia adelante en el tiempo, de modo que los acontecimientos recientes parecen más remotos y los acontecimientos remotos, más recientes.","Podrías pensar que un acontecimiento que ocurrió hace dos años sólo ocurrió hace un año (telescopio hacia adelante), o que un acontecimiento del mes pasado ocurrió hace tres meses (telescopio hacia atrás).","what_to_remember"
138,"Efecto de prueba","El hallazgo de que la memoria a largo plazo suele aumentar cuando parte del período de aprendizaje se dedica a recuperar la información que se va a recordar.","Ponerse a prueba activamente sobre el material es una forma más eficaz de estudiar que simplemente releerlo.","what_to_remember"
139,"Efecto de tercera persona","La hipótesis de que la gente tiende a percibir que los mensajes de los medios de comunicación de masas tienen un mayor efecto en los demás que en ellos mismos.","Creer que los videojuegos violentos hacen a otras personas más agresivas, pero que tú eres personalmente inmune a sus efectos.","not_enough_meaning"
140,"Sesgo de ahorro de tiempo","La tendencia a estimar erróneamente el tiempo que se podría ahorrar (o perder) al aumentar o disminuir la velocidad.","Creer que aumentar la velocidad de 100 km/h a 130 km/h ahorrará más tiempo en un viaje corto de lo que realmente lo hace.","need_to_act_fast"
141,"Sesgo de atribución de rasgos","La tendencia de las personas a verse a sí mismas como relativamente variables en términos de personalidad, comportamiento y estado de ánimo, mientras que ven a los demás como mucho más predecibles.","Ver las propias acciones como dependientes de la situación, pero ver las acciones de un colega como un reflejo de su personalidad fija.","not_enough_meaning"
142,"Error último de atribución","Un error de atribución a nivel de grupo que ofrece una explicación de cómo una persona ve las diferentes causas del comportamiento negativo y positivo en los miembros del endogrupo y del exogrupo.","Si un miembro de nuestro propio grupo hace algo bueno, lo vemos como un reflejo de su carácter. Si un miembro de un exogrupo hace algo bueno, lo vemos como resultado de la suerte o las circunstancias.","not_enough_meaning"
143,"Sesgo de unidad","La tendencia a querer terminar una unidad determinada de una tarea o un artículo. Fuerte efecto en el consumo de alimentos en particular.","Sentirse obligado a comer todo el sándwich del plato, aunque ya se esté lleno.","need_to_act_fast"
144,"Efecto Von Restorff","Un elemento que destaca tiene más probabilidades de ser recordado que otros elementos. También conocido como efecto de aislamiento.","En la lista: manzana, plátano, coche, naranja, uva; la palabra 'coche' tiene más probabilidades de ser recordada porque es distinta de las demás.","too_much_information"
145,"Ley de Weber-Fechner","El principio de que la diferencia apenas perceptible de un estímulo es una proporción constante del estímulo original.","Notarías la diferencia entre un peso de 1 kg y 2 kg, pero no entre un peso de 50 kg y 51 kg.","too_much_information"
146,"Efecto de la carretera bien transitada","La tendencia a sobrestimar el tiempo que se tarda en recorrer una ruta familiar y a subestimar el tiempo que se tarda en recorrer una nueva ruta.","Tu trayecto diario parece más largo que un nuevo trayecto, igual de largo, a un lugar de vacaciones.","need_to_act_fast"
147,"Efecto 'las mujeres son maravillosas'","Un fenómeno en el que las mujeres se asocian con más atributos positivos que los hombres.","Tener la creencia general de que las mujeres son más cariñosas, amables y compasivas que los hombres.","not_enough_meaning"
148,"Sesgo de riesgo cero","La preferencia por reducir un pequeño riesgo a cero en lugar de una mayor reducción de un riesgo mayor.","Elegir una póliza que elimine por completo un riesgo del 0,1% de un determinado tipo de accidente en lugar de una póliza que reduzca a la mitad un riesgo del 5% de otro tipo de accidente.","need_to_act_fast"
149,"Sesgo de suma cero","Un sesgo por el que una persona tiende a ver las situaciones como de suma cero (es decir, la ganancia de una persona es la pérdida de otra).","Creer que si la economía de otro país crece, debe ser a expensas de la economía de tu propio país.","not_enough_meaning"
150,"Efecto Zeigarnik","La tendencia a recordar mejor las tareas incompletas o interrumpidas que las tareas completadas.","Un camarero es más propenso a recordar los pedidos de una mesa que aún no ha pagado que los de una mesa que ya ha saldado su cuenta.","what_to_remember"
